date,time,site,latitude,longitude,source,metric_type,parameter,value,unit,flag
2023-07-26,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,49,cfu/100mL,Swim
2023-07-26,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,61,cfu/100mL,Swim
2023-07-26,13:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,27,cfu/100mL,
2023-07-26,13:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1271,cfu/100mL,
2023-07-26,13:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,26,deg C,
2023-07-26,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,64,cfu/100mL,Swim
2023-07-26,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,45,cfu/100mL,Swim
2023-07-27,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,78,cfu/100mL,Swim
2023-07-27,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,38,cfu/100mL,Swim
2023-07-27,13:55,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,39,cfu/100mL,
2023-07-27,13:55,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1698,cfu/100mL,
2023-07-27,13:55,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,26,deg C,
2023-07-27,11:30,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,7,cfu/100mL,
2023-07-27,11:30,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,536,cfu/100mL,
2023-07-27,11:30,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,water_temp_c,27,deg C,
2023-07-27,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,33,cfu/100mL,Swim
2023-07-27,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,74,cfu/100mL,Swim
2023-07-27,9:30,Robert Simpson,45.443903,-76.350494,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,33,cfu/100mL,
2023-07-27,9:30,Robert Simpson,45.443903,-76.350494,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,411,cfu/100mL,
2023-07-27,9:30,Robert Simpson,45.443903,-76.350494,Ottawa Riverkeeper,single_sample,water_temp_c,23,deg C,
2023-07-27,11:00,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,6,cfu/100mL,
2023-07-27,11:00,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,649,cfu/100mL,
2023-07-27,11:00,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,water_temp_c,26,deg C,
2023-07-28,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,25,cfu/100mL,Swim
2023-07-28,9:30,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,19,cfu/100mL,
2023-07-28,9:30,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,2017,cfu/100mL,
2023-07-28,9:30,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,26,deg C,
2023-07-28,11:20,Lac Beauchamp,45.490652,-75.622171,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,37,cfu/100mL,
2023-07-28,11:20,Lac Beauchamp,45.490652,-75.622171,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-07-28,11:20,Lac Beauchamp,45.490652,-75.622171,Ottawa Riverkeeper,single_sample,water_temp_c,25,deg C,
2023-07-28,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,479,cfu/100mL,Swimming not recommended
2023-07-28,10:10,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,35,cfu/100mL,
2023-07-28,10:10,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1673,cfu/100mL,
2023-07-28,10:10,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,water_temp_c,25,deg C,
2023-07-28,12:55,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,30,cfu/100mL,
2023-07-28,12:55,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1554,cfu/100mL,
2023-07-28,12:55,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,25,deg C,
2023-07-28,8:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,189,cfu/100mL,
2023-07-28,8:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-07-28,8:30,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,water_temp_c,26,deg C,
2023-07-28,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,52,cfu/100mL,Swim
2023-07-28,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,46,cfu/100mL,Swim
2023-07-29,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,124,cfu/100mL,Swim
2023-07-29,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,44,cfu/100mL,Swim
2023-07-29,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,139,cfu/100mL,Swimming not recommended (rainfall)
2023-07-29,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,127,cfu/100mL,Swimming not recommended (rainfall)
2023-07-30,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,361,cfu/100mL,Swimming not recommended
2023-07-30,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,585,cfu/100mL,Swimming not recommended
2023-07-30,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,238,cfu/100mL,Swimming not recommended
2023-07-30,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,234,cfu/100mL,Swimming not recommended
2023-07-31,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,39,cfu/100mL,Swim
2023-07-31,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,197,cfu/100mL,Swimming not recommended
2023-07-31,9:25,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,45,cfu/100mL,
2023-07-31,9:25,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1390,cfu/100mL,
2023-07-31,9:25,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,21.6,deg C,
2023-07-31,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,129,cfu/100mL,Swim
2023-07-31,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,91,cfu/100mL,Swim
2023-08-01,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,76,cfu/100mL,Swim
2023-08-01,11:05,Constance Bay,45.499872,-76.07418519,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,1,cfu/100mL,
2023-08-01,11:05,Constance Bay,45.499872,-76.07418519,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,213,cfu/100mL,
2023-08-01,11:05,Constance Bay,45.499872,-76.07418519,Ottawa Riverkeeper,single_sample,water_temp_c,26,deg C,
2023-08-01,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,154,cfu/100mL,Swimming not recommended
2023-08-01,13:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,28,cfu/100mL,
2023-08-01,13:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1391,cfu/100mL,
2023-08-01,13:30,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,22,deg C,
2023-08-01,12:35,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,42,cfu/100mL,
2023-08-01,12:35,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1156,cfu/100mL,
2023-08-01,12:35,ORC,45.434851,-75.700424,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-01,8:15,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,62,cfu/100mL,
2023-08-01,8:15,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-08-01,8:15,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,water_temp_c,22,deg C,
2023-08-01,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,45,cfu/100mL,Swim
2023-08-01,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,44,cfu/100mL,Swim
2023-08-02,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,56,cfu/100mL,Swim
2023-08-02,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,76,cfu/100mL,Swimming not recommended
2023-08-02,12:20,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,29,cfu/100mL,
2023-08-02,12:20,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1081,cfu/100mL,
2023-08-02,12:20,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,23,deg C,
2023-08-02,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,24,cfu/100mL,Swim
2023-08-02,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,33,cfu/100mL,Swim
2023-08-03,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,53,cfu/100mL,Swim
2023-08-03,10:20,Burnstown,45.391158,-76.568969,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,2,cfu/100mL,
2023-08-03,10:20,Burnstown,45.391158,-76.568969,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,366,cfu/100mL,
2023-08-03,10:20,Burnstown,45.391158,-76.568969,Ottawa Riverkeeper,single_sample,water_temp_c,23,deg C,
2023-08-03,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,56,cfu/100mL,Swimming not recommended
2023-08-03,14:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,109,cfu/100mL,
2023-08-03,14:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-08-03,14:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-03,11:50,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,12,cfu/100mL,
2023-08-03,11:50,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,705,cfu/100mL,
2023-08-03,11:50,Norway Bay,45.51788,-76.4279,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-03,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,66,cfu/100mL,Swim
2023-08-03,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,28,cfu/100mL,Swim
2023-08-03,11:25,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,3,cfu/100mL,
2023-08-03,11:25,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,750,cfu/100mL,
2023-08-03,11:25,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-04,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,382,cfu/100mL,Swimming not recommended
2023-08-04,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,24,cfu/100mL,
2023-08-04,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1674,cfu/100mL,
2023-08-04,9:45,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,22,deg C,
2023-08-04,11:15,Lac Beauchamp,45.490652,-75.622171,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,214,cfu/100mL,
2023-08-04,11:15,Lac Beauchamp,45.490652,-75.622171,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-08-04,11:15,Lac Beauchamp,45.490652,-75.622171,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-04,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,195,cfu/100mL,Swimming not recommended
2023-08-04,10:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,103,cfu/100mL,
2023-08-04,10:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1938,cfu/100mL,
2023-08-04,10:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-04,12:35,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,76,cfu/100mL,
2023-08-04,12:35,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,2264,cfu/100mL,
2023-08-04,12:35,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-04,8:15,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,356,cfu/100mL,
2023-08-04,8:15,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-08-04,8:15,Parc Bordeleau,45.436448,-75.690062,Ottawa Riverkeeper,single_sample,water_temp_c,23,deg C,
2023-08-04,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,190,cfu/100mL,Swim
2023-08-04,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,58,cfu/100mL,Swim
2023-08-05,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,98,cfu/100mL,Swim
2023-08-05,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,170,cfu/100mL,Swim
2023-08-05,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,67,cfu/100mL,Swim
2023-08-05,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,163,cfu/100mL,Swim
2023-08-06,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,61,cfu/100mL,Swim
2023-08-06,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,125,cfu/100mL,Swim
2023-08-06,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,120,cfu/100mL,Swim
2023-08-06,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,88,cfu/100mL,Swim
2023-08-07,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,13,cfu/100mL,Swim
2023-08-07,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,42,cfu/100mL,Swim
2023-08-07,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,60,cfu/100mL,Swim
2023-08-07,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,44,cfu/100mL,Swim
2023-08-08,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,22,cfu/100mL,Swimming not recommended (rainfall)
2023-08-08,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,121,cfu/100mL,Swimming not recommended (rainfall)
2023-08-08,9:20,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,273,cfu/100mL,
2023-08-08,9:20,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-08-08,9:20,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,19,deg C,
2023-08-08,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,994,cfu/100mL,Swimming not recommended
2023-08-08,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,56,cfu/100mL,Swimming not recommended (rainfall)
2023-08-09,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,26,cfu/100mL,Swim
2023-08-09,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,362,cfu/100mL,Swimming not recommended
2023-08-09,11:25,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,84,cfu/100mL,
2023-08-09,11:25,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1610,cfu/100mL,
2023-08-09,11:25,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-09,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,854,cfu/100mL,Swimming not recommended
2023-08-09,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,262,cfu/100mL,Swimming not recommended
2023-08-10,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,39,cfu/100mL,Swim
2023-08-10,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,58,cfu/100mL,Swim
2023-08-10,14:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,374,cfu/100mL,
2023-08-10,14:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-08-10,14:00,NCC River House,45.457484,-75.677915,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-10,,Petrie East Bay,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,180,cfu/100mL,Swim
2023-08-10,,Petrie River,45.506325,-75.487879,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,226,cfu/100mL,Swimming not recommended
2023-08-10,10:00,Robert Simpson,45.443903,-76.350494,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,227,cfu/100mL,
2023-08-10,10:00,Robert Simpson,45.443903,-76.350494,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1011,cfu/100mL,
2023-08-10,10:00,Robert Simpson,45.443903,-76.350494,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-10,11:10,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,2,cfu/100mL,
2023-08-10,11:10,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,199,cfu/100mL,
2023-08-10,11:10,Sand Bay,45.541287,-76.566544,Ottawa Riverkeeper,single_sample,water_temp_c,24,deg C,
2023-08-11,,Britannia,45.365073,-75.801513,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,83,cfu/100mL,Swimming not recommended (rainfall)
2023-08-11,9:40,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,36,cfu/100mL,
2023-08-11,9:40,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,1716,cfu/100mL,
2023-08-11,9:40,Des Cèdres,45.397294,-75.860491,Ottawa Riverkeeper,single_sample,water_temp_c,19,deg C,
2023-08-11,,Lac Beauchamp,45.490652,-75.622171,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,415,cfu/100mL,
2023-08-11,,Lac Beauchamp,45.490652,-75.622171,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
2023-08-11,,Mooney's Bay,45.366844,-75.692678,City of Ottawa / Ottawa Public Health,weekly_geomean,ecoli_cfu_100ml,75,cfu/100mL,Swimming not recommended (rainfall)
2023-08-11,10:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,ecoli_cfu_100ml,285,cfu/100mL,
2023-08-11,10:30,Moussette,45.418662,-75.749095,Ottawa Riverkeeper,single_sample,total_coliform_cfu_100ml,>2419.6,cfu/100mL,
